"","RNA_Name","RNA_ID","RNA.Pvalue.Gain","RNA.Diff.Gain","RNA.Pvalue.Loss","RNA.Diff.Loss","RNA.Pvalue.GainvLoss","RNA.Diff.GainvLoss","Protein_ID","Protein.Pvalue.Gain","Protein.Diff.Gain","Protein.Pvalue.Loss","Protein.Diff.Loss","Protein.Pvalue.GainvLoss","Protein.Diff.GainvLoss"
"5694","PEX10","PEX10..5192.",0.0463609486546891,0.261961267073975,0.56047157151489,-0.0407661667701733,0.0280838443721732,0.302727433844148,"sp.O60683.PEX10_HUMAN",0.710891198087113,-0.0686112496748749,0.111800727594072,0.184261642685809,0.195456600559634,-0.252872892360684
"5695","PEX11B","PEX11B..8799.",0.0149558517301253,0.189610689529989,0.00113374586383654,-0.376001061921966,1.94925224459599e-05,0.565611751451955,"sp.O96011.PX11B_HUMAN",0.0973703156158371,0.142986246563803,0.00922968381486611,-0.284869861158169,0.0007534922281126,0.427856107721972
"5696","PEX12","PEX12..5193.",0.00153788380163117,0.253118953105242,0.000317443510926301,-0.265067366717623,2.48908804019786e-07,0.518186319822865,"sp.O00623.PEX12_HUMAN",0.810121320616687,0.0300775050967887,0.00911672538108401,-0.294088308247075,0.0262811959878491,0.324165813343864
"5697","PEX13","PEX13..5194.",0.000103860727247202,0.338506416240713,0.769168482419005,-0.0242410607324,0.00108764714176283,0.362747476973113,"sp.Q92968.PEX13_HUMAN",0.00302274190513328,0.327632953828873,0.189444900447426,0.132317416463714,0.143858112042343,0.195315537365159
"5698","PEX14","PEX14..5195.",1.05149283287847e-05,0.387328199659408,2.08886517480291e-05,-0.251913831419945,5.22560656111651e-10,0.639242031079354,"sp.O75381.PEX14_HUMAN",0.0135438268823095,0.231584818261088,0.0938098366957106,-0.103295861609738,0.00145059702847991,0.334880679870827
"5699","PEX16","PEX16..9409.",2.24748910090952e-06,0.483486114037452,0.0613564557763248,-0.165655186054535,2.13289193632152e-07,0.649141300091986,"sp.Q9Y5Y5.2.PEX16_HUMAN",0.0295447229342475,0.233880149375821,0.503764926976205,-0.0573493602716843,0.0179890763470972,0.291229509647505
"5700","PEX19","PEX19..5824.",0.0144764928200878,0.156113895951685,0.00861435846757459,-0.320309752584103,0.000290385450110826,0.476423648535788,"tr.B7Z8B3.B7Z8B3_HUMAN",0.971993103704655,0.00397869911420024,0.0961619787937396,-0.228744624706753,0.129076677668928,0.232723323820953
"5701","PEX19","PEX19..5824.",0.0144764928200878,0.156113895951685,0.00861435846757459,-0.320309752584103,0.000290385450110826,0.476423648535788,"sp.P40855.5.PEX19_HUMAN",0.357149564794996,0.0818184777849135,0.0193609976833991,-0.220055830196666,0.00709703300377002,0.301874307981579
"5702","PEX2","PEX2..5828.",5.34553415644795e-10,0.411580013321258,2.28120827880169e-09,-0.593672130581929,3.52365653103002e-18,1.00525214390319,"sp.P28328.PEX2_HUMAN",0.347976228021907,-0.0816292522866066,0.0842384715483878,-0.221227662798844,0.293397846698178,0.139598410512237
"5703","PEX26","PEX26..55670.",0.000879016483804971,0.377078096082963,0.000495402752364747,-0.245952854680838,1.54956134283214e-06,0.623030950763801,"sp.Q7Z412.PEX26_HUMAN",0.0393250520363151,-0.474569666032545,0.166545196617621,-0.148900176682199,0.155881316832037,-0.325669489350347
"5704","PEX3","PEX3..8504.",0.726592403642966,0.0383664959141381,6.93935545303635e-09,-0.3931002636154,0.00080691598378511,0.431466759529538,"sp.P56589.PEX3_HUMAN",0.740277929182204,-0.0375623013517695,0.333317296107454,-0.052225045846651,0.898185541126505,0.0146627444948815
"5705","PEX5","PEX5..5830.",3.56507941765711e-07,0.48922765865733,1.75634238548633e-07,-0.397763674346606,2.85946604279333e-14,0.886991333003936,"tr.B4E0T2.B4E0T2_HUMAN",4.90319838338142e-06,0.360866315858494,0.000383419725095597,-0.221406758930913,1.14032489443777e-10,0.582273074789407
"5706","PEX5L","PEX5L..51555.",0.21574737015611,0.179038112066056,1.77044985453999e-05,-0.245268393615343,0.00312580302248766,0.424306505681398,"sp.Q8IYB4.PEX5R_HUMAN",0.192198132785484,0.935888846003591,0.756370698252141,-0.12493917100758,0.140163958907287,1.06082801701117
"5707","PEX6","PEX6..5190.",0.00397473461673094,0.493351859901612,0.169860011033094,-0.174413564796521,0.000752081693689802,0.667765424698134,"sp.Q13608.PEX6_HUMAN",0.93995392713552,0.00712499853928619,0.607766534666239,-0.042369082800356,0.665520343223431,0.0494940813396422
"5708","PFAS","PFAS..5198.",0.118199406473012,0.216466115358336,2.2864363385295e-09,-0.527556694945506,3.02411454884005e-06,0.744022810303842,"sp.O15067.PUR4_HUMAN",0.0480015855728754,0.305854703037556,3.30600990331034e-06,-0.392774300966062,3.85671359583879e-05,0.698629004003619
"5709","PFDN1","PFDN1..5201.",5.10574812166808e-07,0.520554063904677,1.51299947120579e-06,-0.348037817431417,1.24989093396253e-12,0.868591881336094,"sp.O60925.PFD1_HUMAN",0.334503138824537,0.110531967839682,0.0219425908052164,-0.205260266538644,0.0192314907803559,0.315792234378325
"5710","PFDN2","PFDN2..5202.",0.0128141956762779,0.190905310600922,0.0402499512743978,-0.286079811055517,0.0017895607227637,0.476985121656439,"sp.Q9UHV9.PFD2_HUMAN",0.222274016226151,0.104341791466139,0.176329884379155,-0.179032429243142,0.0506695780041554,0.283374220709281
"5711","PFDN4","PFDN4..5203.",1.06660037355727e-13,0.527317566377499,0.888190623245105,0.0279622678454352,0.0200532875651023,0.499355298532064,"sp.Q9NQP4.PFD4_HUMAN",0.876024902307122,0.0123647524441567,0.362982742145825,0.180497738904193,0.403389927332724,-0.168132986460037
"5712","PFDN5","PFDN5..5204.",0.0810886749580727,0.231107302636467,0.00619040775784273,-0.17536448573434,0.005160930290437,0.406471788370807,"sp.Q99471.PFD5_HUMAN",0.347431907518342,-0.115406947376768,0.149798495518152,-0.127508536242901,0.929761933992399,0.0121015888661337
"5713","PFDN6","PFDN6..10471.",0.00366648423679199,0.286848040969084,2.64942438378019e-06,-0.338122769567185,1.31401958621258e-07,0.624970810536269,"sp.O15212.PFD6_HUMAN",0.486984875919657,-0.0724080371609195,0.0258480829768408,-0.195897776327707,0.303339578291154,0.123489739166788
"5714","PFKFB2","PFKFB2..5208.",0.857637265057687,-0.0230229498409278,0.0275104268073634,-0.387787200498578,0.0580353019643087,0.36476425065765,"sp.O60825.F262_HUMAN",0.95915637760976,-0.00555369003735158,0.0149231010127679,-0.280079562984129,0.0433943546591543,0.274525872946777
"5715","PFKFB3","PFKFB3..5209.",0.778268262818251,0.0748833600094745,0.0720490545415544,-0.215396535470686,0.289183992333018,0.29027989548016,"sp.Q16875.F263_HUMAN",0.947798989847139,0.00843898895108161,0.00135869834853693,-0.234114969229948,0.07115451771416,0.24255395818103
"5716","PFKFB4","PFKFB4..5210.",0.344479200235664,0.396256466775315,4.35426994291872e-08,-0.813777709034563,0.00799605771381424,1.21003417580988,"sp.Q16877.F264_HUMAN",0.835586543871378,0.0576916458396329,0.00203854273301976,-0.336106276492335,0.170668716900136,0.393797922331968
"5717","PFKL","PFKL..5211.",0.0167973400427695,0.333757089688016,1.87194996467539e-08,-0.438952579893459,1.60198441711183e-06,0.772709669581475,"sp.P17858.K6PL_HUMAN",0.160595232106139,0.2106237631223,0.000181320095389486,-0.312456932339414,0.00117144263570154,0.523080695461714
"5718","PFKM","PFKM..5213.",0.92712479341576,0.019300733504136,0.00593485590424683,-0.446346434418682,0.0645727695602267,0.465647167922818,"sp.P08237.3.K6PF_HUMAN",0.865330308198956,-0.0251191870244541,0.0103653715865362,-0.281698729450102,0.135506532629256,0.256579542425648
"5719","PFKP","PFKP..5214.",0.690161405069035,0.120120172771534,0.000128346567249717,-0.588313422946498,0.0269305704079621,0.708433595718032,"sp.Q01813.K6PP_HUMAN",0.288355498494777,0.189848022982958,4.90588772446058e-06,-0.467244913639779,0.000558421646368058,0.657092936622737
"5720","PFN1","PFN1..5216.",0.0202663176845448,0.27280847598052,1.97754561683398e-11,-0.488480181648914,2.86858106622187e-08,0.761288657629434,"sp.P07737.PROF1_HUMAN",0.0917620967361743,0.246678268288766,0.00013343203365208,-0.339076324063121,0.000222836672155386,0.585754592351887
"5721","PFN2","PFN2..5217.",0.000177358382401077,0.856689687100342,0.899463426274215,-0.0467135356047645,0.0225273311039818,0.903403222705107,"sp.P35080.PROF2_HUMAN",0.031491226446953,0.4300789982031,0.369789375652372,-0.248461979327798,0.0306313067263768,0.678540977530899
"5722","PFN2","PFN2..5217.",0.000177358382401077,0.856689687100342,0.899463426274215,-0.0467135356047645,0.0225273311039818,0.903403222705107,"sp.P35080.2.PROF2_HUMAN",0.0107763389802513,0.386355707824056,0.835119476368044,0.0433816738400457,0.136580457196923,0.34297403398401
"5723","PGAM1","PGAM1..5223.",0.175109581934163,0.222613305003291,9.57061446379687e-10,-0.465679400618297,0.000270738111383309,0.688292705621588,"sp.P18669.PGAM1_HUMAN",0.084689326426263,0.254626929524249,9.89740080677863e-08,-0.386656844530939,0.000146129511812468,0.641283774055188
"5724","PGAM5","PGAM5..192111.",0.418377628262596,0.105765248955919,5.91161301230356e-05,-0.327827925223926,0.00370821406705956,0.433593174179845,"sp.Q96HS1.PGAM5_HUMAN",0.000203836495859513,0.386146032411798,0.0137591331172191,-0.170803405964076,2.32789304207462e-06,0.556949438375874
"5725","PGAP1","PGAP1..80055.",0.00168006265082609,0.563971085810714,0.635090569135513,-0.0531786094406557,0.00156408801754537,0.617149695251369,"sp.Q75T13.PGAP1_HUMAN",0.0561638320102348,0.415186024462999,0.993316938366584,-0.00132159381854005,0.0888148915114709,0.416507618281539
"5726","PGAP3","PGAP3..93210.",0.805010569599194,0.0332483343814247,0.436767429995633,0.176641829048033,0.558523107594749,-0.143393494666609,"sp.Q96FM1.PGAP3_HUMAN",0.419063149024507,-0.247757393770027,0.277505176616114,0.732886611345985,0.173640005957082,-0.980644005116012
"5727","PGD","PGD..5226.",0.00846280046435639,0.440056119256783,0.454114121814246,-0.0975133677279123,0.00555796494634951,0.537569486984696,"sp.P52209.6PGD_HUMAN",0.913017413744413,-0.0181304034442996,0.0298422670279107,-0.214072437861064,0.265361894708114,0.195942034416764
"5728","PGGT1B","PGGT1B..5229.",0.170565852074601,0.140692712937307,6.95739475595043e-06,-0.329847632097537,9.03737533109278e-05,0.470540345034844,"sp.P53609.PGTB1_HUMAN",0.118547679830097,0.174308479234977,0.0028224320105382,-0.246748700062944,0.00108594780929438,0.42105717929792
"5729","PGK2","PGK2..5232.",0.984396735106276,0.000132856935961469,0.0751176122406018,-0.00726275443654192,0.244601782609109,0.00739561137250339,"sp.P07205.PGK2_HUMAN",0.801956649522932,0.0361615369725682,0.709059076184774,-0.0385062214377272,0.637199952332148,0.0746677584102954
"5730","PGLS","PGLS..25796.",0.0467788794336172,0.382702498124705,0.000252377973653856,-0.254075799685263,0.0021670557676195,0.636778297809968,"sp.O95336.6PGL_HUMAN",0.373126296554115,0.203138635470902,3.10958741284117e-06,-0.435361200183606,0.00946312958430431,0.638499835654508
"5731","PGM1","PGM1..5236.",0.201994914431231,0.293409516188318,6.96087098548405e-05,-0.610182335990078,0.000592250901174759,0.903591852178397,"sp.P36871.PGM1_HUMAN",0.32416109516333,-0.169226981020369,0.000101007959603768,-0.457633163427003,0.126539989621276,0.288406182406634
"5732","PGM2","PGM2..55276.",0.222108500371928,0.279248021021716,4.98395132311814e-08,-0.405642945599807,0.00635436072534725,0.684890966621523,"sp.Q96G03.PGM2_HUMAN",0.402940821199435,0.155178125760188,1.14824523979662e-08,-0.464654851632853,0.00293169307333591,0.619832977393041
"5733","PGM2L1","PGM2L1..283209.",0.105363595405041,0.243836659521869,0.797116475885582,-0.0332838572067675,0.108691758198055,0.277120516728637,"sp.Q6PCE3.PGM2L_HUMAN",0.137833659591008,0.235653612604964,0.649638290759792,-0.0633245052464084,0.0993633808176294,0.298978117851373
"5734","PGM3","PGM3..5238.",0.460714897893297,0.143010034626497,4.43581397552717e-06,-0.414707300728339,0.00833238222194659,0.557717335354836,"sp.O95394.4.AGM1_HUMAN",0.919719790885826,-0.0144887180916737,1.78536474293756e-05,-0.369736744325715,0.0224315849844818,0.355248026234042
"5735","PGM5","PGM5..5239.",0.28475215226177,0.219974891022858,0.383591059909912,0.103969607751661,0.600267818682672,0.116005283271198,"sp.Q15124.PGM5_HUMAN",0.0418076779398173,0.527385788798261,0.0554910109386963,0.372746782233737,0.581442289144224,0.154639006564523
"5736","PGP","PGP..283871.",0.54961894599853,0.0676511328476535,2.91122559770968e-07,-0.333785522779109,0.00127827096536834,0.401436655626763,"sp.A6NDG6.PGP_HUMAN",0.000991834282286691,0.446818828862332,5.59306446118633e-05,-0.329579444817377,2.38603700982103e-07,0.776398273679709
"5737","PGPEP1","PGPEP1..54858.",0.0917304555926057,0.459135277048706,1.53987453651672e-05,-0.465429892382287,0.0018652754456377,0.924565169430994,"sp.Q9NXJ5.PGPI_HUMAN",0.175256527649191,0.390022440943661,0.000360366960865245,-0.49411631382988,0.00528553117401351,0.88413875477354
"5738","PGRMC2","PGRMC2..10424.",0.224908890236124,0.309904991988478,0.00339353273838207,-0.203997371169484,0.0554340850547416,0.513902363157961,"sp.O15173.2.PGRC2_HUMAN",0.478804203939324,0.22023449759762,0.332684175579728,-0.058783935312219,0.372665298549066,0.279018432909839
"5739","PGS1","PGS1..9489.",1.34874737092643e-05,0.346914583362563,0.0261193660180287,-0.184479996079853,5.34324375919284e-07,0.531394579442416,"sp.Q32NB8.PGPS1_HUMAN",0.0217047441404569,0.19072691699344,0.0512186517587187,-0.167763421712012,0.00108527009493997,0.358490338705452
"5740","PHACTR2","PHACTR2..9749.",0.352419395696748,0.212382618246623,0.064717979884713,-0.223316652952094,0.0646647881904779,0.435699271198717,"tr.J3KP75.J3KP75_HUMAN",0.417545507157404,0.170077979094793,0.00302445329083423,-0.311450846179017,0.0291033636440433,0.48152882527381
"5741","PHACTR4","PHACTR4..65979.",3.17073780660652e-05,0.485113243703039,1.15519547136665e-06,-0.370524657302695,5.00825025055711e-10,0.855637901005735,"sp.Q8IZ21.2.PHAR4_HUMAN",0.0471500660151986,0.27546930462724,0.0160907799775403,-0.1969200327264,0.0018236592612425,0.47238933735364
"5742","PHAX","PHAX..51808.",4.58298596573602e-06,0.440308591508194,5.09580637610845e-08,-0.391370202137086,1.52067080993839e-12,0.83167879364528,"sp.Q9H814.PHAX_HUMAN",0.00315047648697504,0.308529509670338,6.59981162742498e-06,-0.351370718918795,1.60931712472947e-07,0.659900228589133
"5743","PHB","PHB..5245.",6.02756162805049e-05,0.349842500459287,0.125300437451554,-0.133455332154659,1.80777567213707e-05,0.483297832613946,"sp.P35232.PHB_HUMAN",0.443460092502545,0.0593318787979372,0.669758622818133,-0.0334734135165203,0.356285999480615,0.0928052923144576
"5744","PHB2","PHB2..11331.",5.2623048724612e-10,0.484075729603573,1.66422400319693e-08,-0.420618069419041,6.66158083011489e-19,0.904693799022614,"sp.Q99623.PHB2_HUMAN",0.0512144723601633,0.126613270084461,0.000802129731357495,-0.210385392191185,1.24197183029299e-05,0.336998662275646
"5745","PHC1","PHC1..1911.",5.31312494884424e-08,0.786458901906383,0.106018019498712,-0.224964608275271,2.61755358340739e-09,1.01142351018165,"sp.P78364.PHC1_HUMAN",0.00951964977304618,0.35416493299703,0.0867598570325597,-0.21231000216717,0.000357864896622723,0.5664749351642
"5746","PHC2","PHC2..1912.",0.00191003415705163,0.458833210177013,0.00109730603429479,-0.387741544913616,2.16132692925246e-06,0.846574755090629,"sp.Q8IXK0.5.PHC2_HUMAN",0.000152773931937319,0.427601117529185,0.0436450543930011,-0.153310544244269,4.0493342379327e-06,0.580911661773454
"5747","PHC3","PHC3..80012.",0.000660302400606132,0.31126538460527,0.0100040268037309,-0.278831382881902,9.61861180486147e-06,0.590096767487172,"sp.Q8NDX5.7.PHC3_HUMAN",0.000706527608822261,0.301756273012475,0.0307943076356227,-0.22995980639079,4.4917860413795e-05,0.531716079403266
"5748","PHF1","PHF1..5252.",3.97211187175669e-06,0.474738141109891,0.000566707575225894,-0.322448455772264,5.03798975317234e-10,0.797186596882155,"sp.O43189.PHF1_HUMAN",0.0318458848187061,0.323217253899288,0.451872582905535,-0.0563281570170434,0.0178422555035146,0.379545410916331
"5749","PHF10","PHF10..55274.",0.0180650909958487,0.481225949046956,4.17418641727894e-12,-0.628378238556834,4.6382883945705e-06,1.10960418760379,"sp.Q8WUB8.PHF10_HUMAN",0.380925695466556,0.114729551847489,0.0138318916871597,-0.175013722124724,0.0378274673203501,0.289743273972214
"5750","PHF12","PHF12..57649.",0.0182926566373364,0.22617965380088,0.524666768602554,-0.0618657926437773,0.0212230284103712,0.288045446444658,"sp.Q96QT6.PHF12_HUMAN",0.108479498624236,0.118567795378427,0.821360933667383,-0.0190811388720462,0.172743706185421,0.137648934250473
"5751","PHF13","PHF13..148479.",0.000421285500863894,0.532394824292867,0.000796604696131568,-0.258012733754553,2.01201619107161e-06,0.790407558047419,"sp.Q86YI8.PHF13_HUMAN",0.440515291829005,0.217855731570365,0.856586177630059,-0.0273633345090783,0.417426972817375,0.245219066079444
"5752","PHF14","PHF14..9678.",6.06455652753633e-07,0.357675065911098,4.64150474848051e-07,-0.578000472981397,6.10600879255285e-13,0.935675538892495,"sp.O94880.2.PHF14_HUMAN",0.111948759174725,0.130799538980339,0.0819058771470779,0.264681690873187,0.360884485374194,-0.133882151892848
"5753","PHF14","PHF14..9678.",6.06455652753633e-07,0.357675065911098,4.64150474848051e-07,-0.578000472981397,6.10600879255285e-13,0.935675538892495,"sp.O94880.PHF14_HUMAN",0.0397006745877078,0.108862423454208,0.794816852716473,-0.0221820944590404,0.131259437822465,0.131044517913248
"5754","PHF19","PHF19..26147.",0.381781847580944,0.114996594537771,0.0554935739767742,-0.21554017059603,0.0293909296290061,0.3305367651338,"sp.Q5T6S3.PHF19_HUMAN",0.517833924942652,-0.212365811529797,0.04825248181161,-0.273813017975405,0.853631605736042,0.0614472064456074
"5755","PHF2","PHF2..5253.",2.44769829193933e-05,0.42924446927858,5.74523003269326e-08,-0.441271926208279,8.47696170037801e-13,0.870516395486859,"sp.O75151.PHF2_HUMAN",3.74193390462997e-08,0.487765335278976,0.35631971848991,-0.0703618562840515,1.8881021755979e-08,0.558127191563028
"5756","PHF20","PHF20..51230.",3.18361189075322e-08,0.32685312559936,0.651099130877998,-0.0806458015715092,0.0309255274333709,0.407498927170869,"sp.Q9BVI0.PHF20_HUMAN",0.555962135088641,-0.0395476559007937,0.43214576417891,-0.101852051644225,0.635181949430078,0.062304395743431
"5757","PHF20L1","PHF20L1..51105.",0.000118649520388617,0.275297732697397,0.00581700626134144,-0.262987117914273,7.93057162045876e-07,0.53828485061167,"tr.F8W9L8.F8W9L8_HUMAN",0.0565411442692735,0.115691626870033,0.602036342668083,0.0548987929438977,0.582074404696672,0.0607928339261354
"5758","PHF21A","PHF21A..51317.",0.870417314555328,0.0244852678564538,0.0393449312343461,-0.192901791035617,0.180872325361366,0.21738705889207,"sp.Q96BD5.2.PF21A_HUMAN",0.796168443578631,0.0309190424135634,0.291866141963359,-0.076496786286293,0.402083802228863,0.107415828699856
"5759","PHF23","PHF23..79142.",0.0196256363180852,0.240109685260127,1.03172077798696e-14,-0.471614416176148,6.90755556449818e-09,0.711724101436276,"sp.Q9BUL5.2.PHF23_HUMAN",0.286750674043366,0.108911936977369,3.71113092171034e-05,-0.285952364472983,0.0003410999698901,0.394864301450352
"5760","PHF23","PHF23..79142.",0.0196256363180852,0.240109685260127,1.03172077798696e-14,-0.471614416176148,6.90755556449818e-09,0.711724101436276,"tr.B4DLK6.B4DLK6_HUMAN",0.0175525838800691,0.206740566886522,0.000576630449185546,-0.259315021916711,3.15256784279939e-06,0.466055588803233
