"","Gene_ID","Gene_Name","AmplificationRatio"
"602","LOC101929464..101929464.","LOC101929464",0
"603","ZSCAN20..7579.","ZSCAN20",0
"604","CSMD2..114784.","CSMD2",0
"605","HMGB4..127540.","HMGB4",0
"606","CSMD2.AS1..402779.","CSMD2",0
"607","C1orf94..84970.","C1orf94",0.0027027027027027
"608","MIR552..693137.","MIR552",0
"609","GJB5..2709.","GJB5",0
"610","GJB4..127534.","GJB4",0
"611","GJB3..2707.","GJB3",0
"612","GJA4..2701.","GJA4",0
"613","SMIM12..113444.","SMIM12",0.0027027027027027
"614","DLGAP3..58512.","DLGAP3",0.0027027027027027
"615","LOC653160..653160.","LOC653160",0.0027027027027027
"616","TMEM35B..100506144.","TMEM35B",0.0027027027027027
"617","ZMYM6..9204.","ZMYM6",0.0027027027027027
"618","ZMYM1..79830.","ZMYM1",0
"619","SFPQ..6421.","SFPQ",0.0027027027027027
"620","ZMYM4..9202.","ZMYM4",0
"621","ZMYM4.AS1..100861513.","ZMYM4",0
"622","KIAA0319L..79932.","KIAA0319L",0
"623","NCDN..23154.","NCDN",0
"624","TFAP2E..339488.","TFAP2E",0
"625","PSMB2..5690.","PSMB2",0
"626","C1orf216..127703.","C1orf216",0
"627","CLSPN..63967.","CLSPN",0
"628","AGO4..192670.","AGO4",0
"629","AGO1..26523.","AGO1",0
"630","AGO3..192669.","AGO3",0
"631","TEKT2..27285.","TEKT2",0
"632","ADPRHL2..54936.","ADPRHL2",0
"633","COL8A2..1296.","COL8A2",0
"634","TRAPPC3..27095.","TRAPPC3",0
"635","MAP7D1..55700.","MAP7D1",0
"636","THRAP3..9967.","THRAP3",0
"637","SH3D21..79729.","SH3D21",0
"638","EVA1B..55194.","EVA1B",0
"639","STK40..83931.","STK40",0
"640","LSM10..84967.","LSM10",0
"641","OSCP1..127700.","OSCP1",0
"642","SNORA63C..109616970.","SNORA63C",0
"643","MRPS15..64960.","MRPS15",0
"644","CSF3R..1441.","CSF3R",0
"645","GRIK3..2899.","GRIK3",0.0027027027027027
"646","MIR4255..100422898.","MIR4255",0.0027027027027027
"647","LINC01137..728431.","LINC01137",0.0027027027027027
"648","ZC3H12A..80149.","ZC3H12A",0.0027027027027027
"649","MIR6732..102465438.","MIR6732",0.0027027027027027
"650","MEAF6..64769.","MEAF6",0.0027027027027027
"651","MIR5581..100847010.","MIR5581",0.0027027027027027
"652","SNIP1..79753.","SNIP1",0.0027027027027027
"653","DNALI1..7802.","DNALI1",0.0027027027027027
"654","GNL2..29889.","GNL2",0.0027027027027027
"655","RSPO1..284654.","RSPO1",0.0027027027027027
"656","C1orf109..54955.","C1orf109",0.0027027027027027
"657","CDCA8..55143.","CDCA8",0.0027027027027027
"658","EPHA10..284656.","EPHA10",0.0027027027027027
"659","MANEAL..149175.","MANEAL",0.00540540540540541
"660","YRDC..79693.","YRDC",0.00540540540540541
"661","C1orf122..127687.","C1orf122",0.00540540540540541
"662","MTF1..4520.","MTF1",0.0027027027027027
"663","INPP5B..3633.","INPP5B",0.00540540540540541
"664","SF3A3..10946.","SF3A3",0.0027027027027027
"665","FHL3..2275.","FHL3",0.00540540540540541
"666","UTP11..51118.","UTP11",0.00540540540540541
"667","POU3F1..5453.","POU3F1",0.00540540540540541
"668","MIR3659..100500801.","MIR3659",0.00540540540540541
"669","LINC01343..339442.","LINC01343",0.00540540540540541
"670","LINC01685..105378656.","LINC01685",0.00540540540540541
"671","RRAGC..64121.","RRAGC",0.00810810810810811
"672","MYCBP..26292.","MYCBP",0.00810810810810811
"673","GJA9.MYCBP..100527950.","GJA9",0.00810810810810811
"674","LOC105378663..105378663.","LOC105378663",0.00810810810810811
"675","GJA9..81025.","GJA9",0.0108108108108108
"676","RHBDL2..54933.","RHBDL2",0.0108108108108108
"677","AKIRIN1..79647.","AKIRIN1",0.00810810810810811
"678","NDUFS5..4725.","NDUFS5",0.00810810810810811
"679","MACF1..23499.","MACF1",0.00810810810810811
"680","KIAA0754..643314.","KIAA0754",0.00810810810810811
"681","BMP8A..353500.","BMP8A",0.0108108108108108
"682","OXCT2P1..192217.","OXCT2P1",0.0108108108108108
"683","PPIEL..728448.","PPIEL",0.0108108108108108
"684","PABPC4..8761.","PABPC4",0.0108108108108108
"685","LOC101929516..101929516.","LOC101929516",0.0108108108108108
"686","SNORA55..677834.","SNORA55",0.0108108108108108
"687","HEYL..26508.","HEYL",0.0108108108108108
"688","NT5C1A..84618.","NT5C1A",0.0108108108108108
"689","HPCAL4..51440.","HPCAL4",0.0108108108108108
"690","PPIE..10450.","PPIE",0.0108108108108108
"691","BMP8B..656.","BMP8B",0.0108108108108108
"692","OXCT2..64064.","OXCT2",0.0108108108108108
"693","LOC101929536..101929536.","LOC101929536",0.0108108108108108
"694","TRIT1..54802.","TRIT1",0.0108108108108108
"695","MYCL..4610.","MYCL",0.0135135135135135
"696","MFSD2A..84879.","MFSD2A",0.0135135135135135
"697","CAP1..10487.","CAP1",0.0135135135135135
"698","PPT1..5538.","PPT1",0.0135135135135135
"699","RLF..6018.","RLF",0.0135135135135135
"700","TMCO2..127391.","TMCO2",0.0108108108108108
"701","ZMPSTE24..10269.","ZMPSTE24",0.0108108108108108
"702","COL9A2..1298.","COL9A2",0.0108108108108108
"703","SMAP2..64744.","SMAP2",0.0108108108108108
"704","ZFP69B..65243.","ZFP69B",0.0108108108108108
"705","ZFP69..339559.","ZFP69",0.0108108108108108
"706","EXO5..64789.","EXO5",0.0108108108108108
"707","ZNF684..127396.","ZNF684",0.00810810810810811
"708","RIMS3..9783.","RIMS3",0.00540540540540541
"709","NFYC.AS1..100130557.","NFYC",0.00540540540540541
"710","NFYC..4802.","NFYC",0.00540540540540541
"711","MIR30E..407034.","MIR30E",0.00540540540540541
"712","MIR30C1..407031.","MIR30C1",0.00540540540540541
"713","KCNQ4..9132.","KCNQ4",0.00540540540540541
"714","CITED4..163732.","CITED4",0.00540540540540541
"715","CTPS1..1503.","CTPS1",0.00540540540540541
"716","SLFNL1.AS1..100507178.","SLFNL1",0.00540540540540541
"717","SLFNL1..200172.","SLFNL1",0.00540540540540541
"718","SCMH1..22955.","SCMH1",0.00540540540540541
"719","FOXO6..100132074.","FOXO6",0.00540540540540541
"720","LOC101929901..101929901.","LOC101929901",0.00540540540540541
"721","EDN2..1907.","EDN2",0.0027027027027027
"722","HIVEP3..59269.","HIVEP3",0.0027027027027027
"723","GUCA2B..2981.","GUCA2B",0.0027027027027027
"724","GUCA2A..2980.","GUCA2A",0.0027027027027027
"725","FOXJ3..22887.","FOXJ3",0.0027027027027027
"726","RIMKLA..284716.","RIMKLA",0.0027027027027027
"727","ZMYND12..84217.","ZMYND12",0.0027027027027027
"728","CCDC30..728621.","CCDC30",0.0027027027027027
"729","PPCS..79717.","PPCS",0.0027027027027027
"730","PPIH..10465.","PPIH",0.0027027027027027
"731","YBX1..4904.","YBX1",0.0027027027027027
"732","CLDN19..149461.","CLDN19",0.0027027027027027
"733","P3H1..64175.","P3H1",0.0027027027027027
"734","C1orf50..79078.","C1orf50",0.0027027027027027
"735","LOC105378683..105378683.","LOC105378683",0.0027027027027027
"736","TMEM269..100129924.","TMEM269",0.0027027027027027
"737","SVBP..374969.","SVBP",0.0027027027027027
"738","ERMAP..114625.","ERMAP",0.0027027027027027
"739","ZNF691..51058.","ZNF691",0.0027027027027027
"740","LOC339539..339539.","LOC339539",0.0027027027027027
"741","SLC2A1..6513.","SLC2A1",0.0027027027027027
"742","SLC2A1.AS1..440584.","SLC2A1",0.0027027027027027
"743","FAM183A..440585.","FAM183A",0.0027027027027027
"744","EBNA1BP2..10969.","EBNA1BP2",0.0027027027027027
"745","MIR6733..102465439.","MIR6733",0
"746","CFAP57..149465.","CFAP57",0
"747","TMEM125..128218.","TMEM125",0
"748","C1orf210..149466.","C1orf210",0
"749","TIE1..7075.","TIE1",0.00540540540540541
"750","MPL..4352.","MPL",0.00540540540540541
"751","CDC20..991.","CDC20",0.00540540540540541
"752","ELOVL1..64834.","ELOVL1",0.00540540540540541
"753","MIR6734..102466723.","MIR6734",0.00540540540540541
"754","MED8..112950.","MED8",0.00540540540540541
"755","SZT2..23334.","SZT2",0.00540540540540541
"756","SZT2.AS1..100873952.","SZT2",0.00540540540540541
"757","MIR6735..102465440.","MIR6735",0.00540540540540541
"758","HYI..81888.","HYI",0.00540540540540541
"759","PTPRF..5792.","PTPRF",0.00540540540540541
"760","KDM4A..9682.","KDM4A",0.00810810810810811
"761","KDM4A.AS1..100132774.","KDM4A",0.00810810810810811
"762","ST3GAL3..6487.","ST3GAL3",0.00810810810810811
"763","LOC101929592..101929592.","LOC101929592",0.00810810810810811
"764","MIR6079..102464830.","MIR6079",0.00540540540540541
"765","ARTN..9048.","ARTN",0.0027027027027027
"766","IPO13..9670.","IPO13",0.0027027027027027
"767","DPH2..1802.","DPH2",0.0027027027027027
"768","ATP6V0B..533.","ATP6V0B",0.0027027027027027
"769","B4GALT2..8704.","B4GALT2",0.0027027027027027
"770","CCDC24..149473.","CCDC24",0.0027027027027027
"771","SLC6A9..6536.","SLC6A9",0.0027027027027027
"772","KLF17..128209.","KLF17",0.0027027027027027
"773","KLF18..105378952.","KLF18",0.0027027027027027
"774","DMAP1..55929.","DMAP1",0.0027027027027027
"775","ERI3..79033.","ERI3",0.0027027027027027
"776","ERI3.IT1..100874278.","ERI3",0.0027027027027027
"777","SNORA110..106635545.","SNORA110",0.0027027027027027
"778","RNF220..55182.","RNF220",0.0027027027027027
"779","MIR5584..100847089.","MIR5584",0.0027027027027027
"780","TMEM53..79639.","TMEM53",0.0027027027027027
"781","SNORD145..109623472.","SNORD145",0.0027027027027027
"782","ARMH1..339541.","ARMH1",0.0027027027027027
"783","RNU5F.1..26828.","RNU5F",0.0027027027027027
"784","RNU5D.1..26830.","RNU5D",0.0027027027027027
"785","KIF2C..11004.","KIF2C",0.0027027027027027
"786","SNORD160..109623476.","SNORD160",0.0027027027027027
"787","RPS8..6202.","RPS8",0.0027027027027027
"788","SNORD55..26811.","SNORD55",0.0027027027027027
"789","SNORD46..94161.","SNORD46",0.0027027027027027
"790","SNORD38A..94162.","SNORD38A",0.0027027027027027
"791","SNORD38B..94163.","SNORD38B",0.0027027027027027
"792","BEST4..266675.","BEST4",0.0027027027027027
"793","PLK3..1263.","PLK3",0.0027027027027027
"794","TCTEX1D4..343521.","TCTEX1D4",0.0027027027027027
"795","BTBD19..149478.","BTBD19",0.0027027027027027
"796","PTCH2..8643.","PTCH2",0.0027027027027027
"797","EIF2B3..8891.","EIF2B3",0.0027027027027027
"798","HECTD3..79654.","HECTD3",0.0027027027027027
"799","UROD..7389.","UROD",0.0027027027027027
"800","ZSWIM5..57643.","ZSWIM5",0.0027027027027027
"801","LINC01144..400752.","LINC01144",0.0027027027027027
"802","HPDL..84842.","HPDL",0.0027027027027027
"803","MUTYH..4595.","MUTYH",0.0027027027027027
"804","TOE1..114034.","TOE1",0.0027027027027027
"805","TESK2..10420.","TESK2",0.0027027027027027
"806","CCDC163..126661.","CCDC163",0.0027027027027027
"807","MMACHC..25974.","MMACHC",0.0027027027027027
"808","PRDX1..5052.","PRDX1",0.0027027027027027
"809","AKR1A1..10327.","AKR1A1",0.0027027027027027
"810","NASP..4678.","NASP",0
"811","CCDC17..149483.","CCDC17",0
"812","GPBP1L1..60313.","GPBP1L1",0
"813","RPS15AP10..728963.","RPS15AP10",0
"814","TMEM69..51249.","TMEM69",0
"815","IPP..3652.","IPP",0
"816","MAST2..23139.","MAST2",0
"817","PIK3R3..8503.","PIK3R3",0
"818","LOC110117498.PIK3R3..110117499.","LOC110117498",0
"819","LOC101929626..101929626.","LOC101929626",0.0027027027027027
"820","TSPAN1..10103.","TSPAN1",0.0027027027027027
"821","LOC110117498..110117498.","LOC110117498",0.0027027027027027
"822","POMGNT1..55624.","POMGNT1",0.0027027027027027
"823","LURAP1..541468.","LURAP1",0.0027027027027027
"824","RAD54L..8438.","RAD54L",0.0027027027027027
"825","LRRC41..10489.","LRRC41",0.0027027027027027
"826","UQCRH..7388.","UQCRH",0.0027027027027027
"827","NSUN4..387338.","NSUN4",0.00540540540540541
"828","FAAH..2166.","FAAH",0.0027027027027027
"829","FAAHP1..729041.","FAAHP1",0.0027027027027027
"830","LINC01398..101929651.","LINC01398",0.0027027027027027
"831","DMBX1..127343.","DMBX1",0.0027027027027027
"832","LOC105378696..105378696.","LOC105378696",0.0027027027027027
"833","MKNK1.AS1..100507423.","MKNK1",0.0027027027027027
"834","KNCN..148930.","KNCN",0.0027027027027027
"835","MKNK1..8569.","MKNK1",0.0027027027027027
"836","MOB3C..148932.","MOB3C",0.0027027027027027
"837","ATPAF1..64756.","ATPAF1",0.0027027027027027
"838","TEX38..374973.","TEX38",0.0027027027027027
"839","EFCAB14.AS1..100130197.","EFCAB14",0.0027027027027027
"840","EFCAB14..9813.","EFCAB14",0.0027027027027027
"841","CYP4B1..1580.","CYP4B1",0.0027027027027027
"842","CYP4Z2P..163720.","CYP4Z2P",0.0027027027027027
"843","CYP4A11..1579.","CYP4A11",0.0027027027027027
"844","CYP4X1..260293.","CYP4X1",0.0027027027027027
"845","CYP4Z1..199974.","CYP4Z1",0.0027027027027027
"846","CYP4A22..284541.","CYP4A22",0.0027027027027027
"847","LINC00853..100874253.","LINC00853",0
"848","PDZK1IP1..10158.","PDZK1IP1",0
"849","TAL1..6886.","TAL1",0
"850","STIL..6491.","STIL",0
"851","CMPK1..51727.","CMPK1",0
"852","LINC01389..102724077.","LINC01389",0
"853","FOXE3..2301.","FOXE3",0
"854","FOXD2.AS1..84793.","FOXD2",0
"855","FOXD2..2306.","FOXD2",0
"856","TRABD2B..388630.","TRABD2B",0
"857","SKINT1L..391037.","SKINT1L",0
"858","SLC5A9..200010.","SLC5A9",0
"859","SPATA6..54558.","SPATA6",0
"860","AGBL4..84871.","AGBL4",0
"861","BEND5..79656.","BEND5",0
"862","LOC101929721..101929721.","LOC101929721",0
"863","AGBL4.IT1..100874313.","AGBL4",0
"864","ELAVL4..1996.","ELAVL4",0
"865","DMRTA2..63950.","DMRTA2",0
"866","FAF1..11124.","FAF1",0
"867","CDKN2C..1031.","CDKN2C",0
"868","MIR4421..100616189.","MIR4421",0
"869","MIR6500..102466656.","MIR6500",0
"870","C1orf185..284546.","C1orf185",0
"871","LINC01562..105378716.","LINC01562",0
"872","RNF11..26994.","RNF11",0
"873","TTC39A..22996.","TTC39A",0
"874","TTC39A.AS1..102724097.","TTC39A",0
"875","EPS15..2060.","EPS15",0
"876","OSBPL9..114883.","OSBPL9",0
"877","NRDC..4898.","NRDC",0
"878","MIR761..100313892.","MIR761",0
"879","RAB3B..5865.","RAB3B",0
"880","TXNDC12..51060.","TXNDC12",0
"881","KTI12..112970.","KTI12",0
"882","TXNDC12.AS1..104355143.","TXNDC12",0
"883","BTF3L4..91408.","BTF3L4",0
"884","ZFYVE9..9372.","ZFYVE9",0
"885","CC2D1B..200014.","CC2D1B",0
"886","ORC1..4998.","ORC1",0
"887","PRPF38A..84950.","PRPF38A",0
"888","ZCCHC11..23318.","ZCCHC11",0
"889","GPX7..2882.","GPX7",0
"890","SHISAL2A..348378.","SHISAL2A",0
"891","COA7..65260.","COA7",0
"892","ZYG11B..79699.","ZYG11B",0
"893","ZYG11A..440590.","ZYG11A",0
"894","ECHDC2..55268.","ECHDC2",0
"895","SCP2..6342.","SCP2",0
"896","PODN..127435.","PODN",0
"897","SLC1A7..6512.","SLC1A7",0
"898","CPT2..1376.","CPT2",0
"899","C1orf123..54987.","C1orf123",0
"900","MAGOH..4116.","MAGOH",0
"901","LOC100507564..100507564.","LOC100507564",0
"902","LRP8..7804.","LRP8",0.0027027027027027
"903","LINC01771..105378732.","LINC01771",0.0027027027027027
"904","SLC25A3P1..163742.","SLC25A3P1",0.0027027027027027
"905","DMRTB1..63948.","DMRTB1",0.0027027027027027
"906","GLIS1..148979.","GLIS1",0.0027027027027027
"907","NDC1..55706.","NDC1",0.0027027027027027
"908","YIPF1..54432.","YIPF1",0.0027027027027027
"909","DIO1..1733.","DIO1",0.0027027027027027
"910","HSPB11..51668.","HSPB11",0.0027027027027027
"911","LRRC42..115353.","LRRC42",0.0027027027027027
"912","LDLRAD1..388633.","LDLRAD1",0.0027027027027027
"913","TMEM59..9528.","TMEM59",0.0027027027027027
"914","TCEANC2..127428.","TCEANC2",0.0027027027027027
"915","MIR4781..100616315.","MIR4781",0.0027027027027027
"916","CDCP2..200008.","CDCP2",0.0027027027027027
"917","CYB5RL..606495.","CYB5RL",0.0027027027027027
"918","MRPL37..51253.","MRPL37",0.0027027027027027
"919","SSBP3..23648.","SSBP3",0.0027027027027027
"920","SSBP3.AS1..619518.","SSBP3",0.0027027027027027
"921","ACOT11..26027.","ACOT11",0.00810810810810811
"922","FAM151A..338094.","FAM151A",0.00810810810810811
"923","MROH7..374977.","MROH7",0.00810810810810811
"924","MROH7.TTC4..100527960.","MROH7",0.00810810810810811
"925","TTC4..7268.","TTC4",0.00810810810810811
"926","PARS2..25973.","PARS2",0.00810810810810811
"927","TTC22..55001.","TTC22",0.00810810810810811
"928","LEXM..163747.","LEXM",0.00810810810810811
"929","DHCR24..1718.","DHCR24",0.00540540540540541
"930","TMEM61..199964.","TMEM61",0.00540540540540541
"931","BSND..7809.","BSND",0.00540540540540541
"932","PCSK9..255738.","PCSK9",0.00540540540540541
"933","USP24..23358.","USP24",0.0216216216216216
"934","LOC100507634..100507634.","LOC100507634",0.0189189189189189
"935","MIR4422HG..109729135.","MIR4422HG",0.0189189189189189
"936","MIR4422..100616272.","MIR4422",0.0189189189189189
"937","LINC01753..105378739.","LINC01753",0
"938","LINC01755..105378738.","LINC01755",0
"939","LINC01767..105378744.","LINC01767",0
"940","PLPP3..8613.","PLPP3",0
"941","LOC101929935..101929935.","LOC101929935",0
"942","PRKAA2..5563.","PRKAA2",0.0027027027027027
"943","FYB2..199920.","FYB2",0.0027027027027027
"944","C8A..731.","C8A",0.0027027027027027
"945","C8B..732.","C8B",0.0027027027027027
"946","DAB1..1600.","DAB1",0
"947","DAB1.AS1..101926890.","DAB1",0
"948","OMA1..115209.","OMA1",0.0027027027027027
"949","TACSTD2..4070.","TACSTD2",0.0027027027027027
"950","MYSM1..114803.","MYSM1",0.0027027027027027
"951","JUN..3725.","JUN",0.0027027027027027
"952","LINC01135..100131060.","LINC01135",0.0027027027027027
"953","LINC01358..101926925.","LINC01358",0.0027027027027027
"954","HSD52..729467.","HSD52",0.0027027027027027
"955","FGGY..55277.","FGGY",0.0027027027027027
"956","MIR4711..100616409.","MIR4711",0.0027027027027027
"957","LOC101926944..101926944.","LOC101926944",0.0027027027027027
"958","HOOK1..51361.","HOOK1",0.0027027027027027
"959","CYP2J2..1573.","CYP2J2",0.0027027027027027
"960","C1orf87..127795.","C1orf87",0.0027027027027027
"961","LINC01748..105378763.","LINC01748",0.0027027027027027
"962","LOC101926964..101926964.","LOC101926964",0.0027027027027027
"963","NFIA.AS2..100996570.","NFIA",0.0027027027027027
"964","NFIA..4774.","NFIA",0.0027027027027027
"965","NFIA.AS1..645030.","NFIA",0.0027027027027027
"966","MGC34796..414927.","MGC34796",0.0027027027027027
"967","TM2D1..83941.","TM2D1",0.0027027027027027
"968","PATJ..10207.","PATJ",0.0027027027027027
"969","MIR3116.1..100422902.","MIR3116",0.0027027027027027
"970","MIR3116.2..100422946.","MIR3116",0.0027027027027027
"971","L1TD1..54596.","L1TD1",0.0027027027027027
"972","KANK4..163782.","KANK4",0.0027027027027027
"973","USP1..7398.","USP1",0.0027027027027027
"974","DOCK7..85440.","DOCK7",0
"975","ANGPTL3..27329.","ANGPTL3",0
"976","ATG4C..84938.","ATG4C",0
"977","LINC01739..105378769.","LINC01739",0
"978","LINC00466..199899.","LINC00466",0
"979","FOXD3.AS1..100996301.","FOXD3",0
"980","FOXD3..27022.","FOXD3",0
"981","MIR6068..102464823.","MIR6068",0
"982","ALG6..29929.","ALG6",0
"983","ITGB3BP..23421.","ITGB3BP",0
"984","EFCAB7..84455.","EFCAB7",0
"985","DLEU2L..79469.","DLEU2L",0
"986","PGM1..5236.","PGM1",0
"987","ROR1..4919.","ROR1",0
"988","ROR1.AS1..101927034.","ROR1",0
"989","UBE2U..148581.","UBE2U",0
"990","CACHD1..57685.","CACHD1",0
"991","MIR4794..100616338.","MIR4794",0
"992","RAVER2..55225.","RAVER2",0
"993","JAK1..3716.","JAK1",0
"994","LINC01359..101927084.","LINC01359",0
"995","MIR3671..100500854.","MIR3671",0
"996","MIR101.1..406893.","MIR101",0
"997","AK4..205.","AK4",0
"998","DNAJC6..9829.","DNAJC6",0
"999","LEPROT..54741.","LEPROT",0
"1000","LEPR..3953.","LEPR",0
"1001","PDE4B..5142.","PDE4B",0
"1002","LOC101927139..101927139.","LOC101927139",0
"1003","SGIP1..84251.","SGIP1",0
"1004","MIR3117..100422871.","MIR3117",0
"1005","TCTEX1D1..200132.","TCTEX1D1",0
"1006","INSL5..10022.","INSL5",0
"1007","WDR78..79819.","WDR78",0
"1008","MIER1..57708.","MIER1",0
"1009","SLC35D1..23169.","SLC35D1",0
"1010","C1orf141..400757.","C1orf141",0
"1011","IL23R..149233.","IL23R",0
"1012","IL12RB2..3595.","IL12RB2",0
"1013","SERBP1..26135.","SERBP1",0
"1014","GADD45A..1647.","GADD45A",0
"1015","GNG12..55970.","GNG12",0
"1016","GNG12.AS1..100289178.","GNG12",0
"1017","DIRAS3..9077.","DIRAS3",0
"1018","WLS..79971.","WLS",0
"1019","MIR1262..100302279.","MIR1262",0
"1020","RPE65..6121.","RPE65",0
"1021","DEPDC1..55635.","DEPDC1",0
"1022","DEPDC1.AS1..101927220.","DEPDC1",0
"1023","LINC01707..105378785.","LINC01707",0
"1024","LINC01758..105378788.","LINC01758",0
"1025","LRRC7..57554.","LRRC7",0
"1026","PIN1P1..5301.","PIN1P1",0
"1027","LRRC40..55631.","LRRC40",0
"1028","SRSF11..9295.","SRSF11",0
"1029","ANKRD13C..81573.","ANKRD13C",0
"1030","HHLA3..11147.","HHLA3",0
"1031","CTH..1491.","CTH",0
"1032","LINC01788..101927244.","LINC01788",0
"1033","PTGER3..5733.","PTGER3",0
"1034","ZRANB2.AS1..100132618.","ZRANB2",0
"1035","ZRANB2..9406.","ZRANB2",0
"1036","MIR186..406962.","MIR186",0
"1037","ZRANB2.AS2..100852410.","ZRANB2",0
"1038","NEGR1..257194.","NEGR1",0
"1039","NEGR1.IT1..100852409.","NEGR1",0
"1040","LINC01360..101927295.","LINC01360",0.0027027027027027
"1041","LINC02238..109729166.","LINC02238",0.0027027027027027
"1042","LRRIQ3..127255.","LRRIQ3",0.00540540540540541
"1043","FPGT..8790.","FPGT",0.00540540540540541
"1044","FPGT.TNNI3K..100526835.","FPGT",0.00540540540540541
"1045","TNNI3K..51086.","TNNI3K",0.00540540540540541
"1046","ERICH3..127254.","ERICH3",0.00540540540540541
"1047","ERICH3.AS1..101927320.","ERICH3",0.00540540540540541
"1048","CRYZ..1429.","CRYZ",0.00540540540540541
"1049","TYW3..127253.","TYW3",0.00540540540540541
"1050","LHX8..431707.","LHX8",0.00540540540540541
"1051","SLC44A5..204962.","SLC44A5",0.00540540540540541
"1052","ACADM..34.","ACADM",0.00540540540540541
"1053","DLSTP1..1744.","DLSTP1",0.00540540540540541
"1054","RABGGTB..5876.","RABGGTB",0.00540540540540541
"1055","SNORD45C..692085.","SNORD45C",0.00540540540540541
"1056","SNORD45A..26805.","SNORD45A",0.00540540540540541
"1057","SNORD45B..26804.","SNORD45B",0.00540540540540541
"1058","MSH4..4438.","MSH4",0.0027027027027027
"1059","ASB17..127247.","ASB17",0.0027027027027027
"1060","LOC101927342..101927342.","LOC101927342",0.0027027027027027
"1061","ST6GALNAC3..256435.","ST6GALNAC3",0.0027027027027027
"1062","LINC02567..110806286.","LINC02567",0.00540540540540541
"1063","ST6GALNAC5..81849.","ST6GALNAC5",0.0027027027027027
"1064","MIR7156..102466995.","MIR7156",0.0027027027027027
"1065","PIGK..10026.","PIGK",0.0027027027027027
"1066","AK5..26289.","AK5",0.0027027027027027
"1067","ZZZ3..26009.","ZZZ3",0.0027027027027027
